w,h,d,weight,fragility,target_w,target_h,target_d,thickness
59.26517681756465,34.79376468255022,50.68425182374852,1.5413266717931973,0,62.635095218795016,38.16368308378058,54.05417022497888,1
25.584893766586617,46.90459969326785,17.356156870297163,36.28054059306051,1,41.29222350892114,62.61192943560237,33.063486612631685,7
25.385318088679,50.85074790656721,26.963291910957242,2.1080865361631655,1,32.89125885735816,58.35668867524637,34.469232679636406,2
49.70397619916264,29.224274267183322,27.53200781108855,29.9662036346507,2,67.89586507147881,47.41616313949949,45.72389668340472,7
57.09867175611223,21.628328714332156,58.80213676896071,27.19009280930206,0,66.62429403034473,31.153950988564652,68.3277590431932,6
59.2300585102579,19.263419352440195,14.949054575839408,48.45632718360132,2,81.85957703432221,41.89293787650451,37.57857309990372,7
46.43580018924179,15.704311018767957,48.953688410763014,24.468550397708263,2,63.308252284691775,32.57676311421794,65.826140506213,6
25.694277204200368,8.170617020946368,23.380599279521046,3.648271100700969,0,29.569862268368603,12.0462020851146,27.256184343689277,2
9.592539418426782,23.834638835909235,45.197869017688824,27.80855440641985,1,23.266592475967546,37.50869189345,58.87192207522959,6
47.743080376009026,19.86362306719308,28.10060523626146,42.13426044549702,2,68.85530288292831,40.97584557411236,49.21282774318074,7
35.712233735469276,58.152956222652406,36.8097869714097,49.844039571931276,0,50.674803232732785,73.11552571991591,51.77235646867321,7
28.332210508583696,35.673985443752414,50.793647532937214,21.80198709760909,1,40.564687412009874,47.906462347178596,63.026124436363396,5
54.84949118021048,24.100237146677916,49.22910607411363,16.354787753588752,2,69.77464024107178,39.02538620753921,64.15425513497493,5
11.115861526838323,36.92571805465328,52.65327509468351,45.37933819912395,2,33.00690269462807,58.816759222443025,74.54431626247326,7
32.094380735997255,12.655818574013253,8.278952893956246,9.966485389268009,2,45.48633722942158,26.047775067437577,21.67090938738057,4
5.624450462208049,29.42240620612116,43.06278041718596,30.963731294129868,1,20.055745972799215,43.85370171671233,57.49407592777713,7
30.776335309676945,39.44288767815851,12.699305719696957,20.582863996956913,2,46.7162226689466,55.382775037428175,28.639193078966613,6
8.096680162501054,31.889380748584827,27.870021241012605,2.5335770652999865,1,15.70473865817305,39.497439244256825,35.4780797366846,2
11.534985394743956,27.097834035987834,35.17236282800786,17.69077947813204,3,30.780772469495645,46.34362111073952,54.41814990275955,6
11.463943572740769,59.6616613894834,27.15067166107569,13.628811863882392,2,25.73485842007254,73.93257623681518,41.421586508407465,5
40.7065666163835,53.41731191819098,33.57864216916541,34.4615121202026,3,63.97732952523212,76.6880748270396,56.84940507801404,7
46.03246835959828,39.287327698769204,59.80894698392405,47.465129635749946,0,60.42409947217827,53.67895881134919,74.20057809650405,7
37.08528208034378,36.31575486502555,12.43695225420701,13.76833577524257,2,51.389682666401995,50.62015545108377,26.74135284026523,5
57.919490166099806,39.136326390352124,42.150082493503405,40.66756398800825,0,70.67970552322178,51.8965417474741,54.91029785062538,7
25.617881873803725,16.07216593023383,26.780053151208836,3.2403109384512714,0,29.39555649903203,19.849840555462134,30.55772777643714,2
20.71416474550234,26.732575879537524,12.315538939903083,27.13698999697075,0,30.22704234477532,36.245453478810504,21.82841653917606,6
52.772952050420315,7.1702743089994625,13.730521985587025,3.9922281536397817,3,68.73108680729386,23.12840906587301,29.688656742460573,4
17.297771118569894,31.155032061775465,57.21002084350893,46.734633060966644,1,35.51408305320189,49.37134399640746,75.42633277814093,7
57.977239669233626,34.866352117671475,53.37808231914691,38.434388387590815,3,82.20149288225542,59.09060533069327,77.60233553216871,7
5.668496107939899,17.526235485676526,54.8873078228262,33.068520604627324,3,28.604941053050457,40.46268043078709,77.82375276793675,7
58.343335468920145,58.021586594103255,59.53430267050626,41.28287089042088,0,71.25122448262115,70.92947560780426,72.44219168420727,7
7.373795157281686,55.02000360154831,16.45734645046849,32.552229880723075,2,26.186330328655224,73.83253877292185,35.26988162184203,7
54.01287125339391,44.71787795007482,24.549163555023394,48.46274766012741,1,72.6439306918245,63.348937388505405,43.180222993453974,7
34.02356099974649,34.33626458209494,41.80704664586767,35.84091841930619,0,45.62538142037998,45.93808500272843,53.40886706650116,7
59.61306378656152,52.84830378062267,31.6091396923356,46.270601174321214,1,77.7180080683986,70.95324806245976,49.714083974172695,7
9.058811060446937,12.18587891029046,28.011424335808343,26.098028654526583,3,30.32233793753332,33.44940578737684,49.27495121289472,7
35.46198564207264,48.478038685118676,24.679618713457618,6.294688442602201,1,43.97271086829717,56.988763911343206,33.190343939682144,3
58.31163945905044,11.865144768176656,37.65793475688987,26.644797210439346,1,71.70639078955588,25.2598960986821,51.052686087395315,6
33.77038142935818,48.681586440217295,36.65763857520451,6.780204989123119,2,46.39763062674773,61.30883563760685,49.28488777259406,3
39.61692509743944,20.167216253824634,13.880180873533204,29.82842721923205,0,49.775747630055136,30.326038786440325,24.039003406148893,6
43.26617789415394,53.23998195600039,30.945691063514147,24.383406496119317,1,56.118195453222576,66.09199951506903,43.79770862258278,6
29.999758562227527,56.92231516039688,35.440947691541744,31.317482192722693,1,44.51595428848097,71.43851088665032,49.957143417795194,7
39.51569440462349,13.18377831728136,36.36578163022648,0.9973255622141639,3,54.75505253955489,28.42313645221276,51.60513976515788,3
37.137287155770515,30.447158278596643,16.55589561017935,10.144604336940523,3,54.571992196636245,47.88186331946237,33.99060065104507,5
54.563690577004394,58.95430579894768,45.82492657387577,24.82085637965048,1,67.5206961081205,71.9113113300638,58.78193210499189,6
7.499550918780183,31.587408978523065,6.38595021515883,47.54992629866217,0,21.911533230459103,45.999391290201984,20.79793252683775,7
20.452975427572667,52.495113738299985,24.515752054873946,19.48864749758034,1,32.13025082699195,64.17238913771926,36.19302745429323,5
57.27263162421073,37.380233717222595,47.911695669459846,21.506415289654917,1,69.43417129372791,49.54177338673978,60.07323533897703,5
53.964508114000395,25.643144935578103,36.01411065804713,35.8774564058278,2,73.57509765139906,45.253734472976774,55.624700195445804,7
30.061121403214212,20.71809555392286,19.363933788097313,30.387741485662843,0,40.3541793597733,31.011153510481943,29.656991744656395,6
39.10729287908452,16.1772700097348,43.22242156386763,15.296844429867495,2,53.77853554225272,30.848512672903,57.89366422703583,5
20.255965063962297,46.89890052577335,36.20650192858404,20.835411580587675,0,28.256463843303337,54.89939930511439,44.20700070792508,4
15.346663784806871,26.259727875266535,48.79339852010129,11.276140043433006,0,21.052937395230792,31.966001485690455,54.49967213052521,3
30.50341227169902,33.120150421041316,45.42638524044028,48.31806222694532,0,45.0997472061659,47.7164853555082,60.022720174907164,7
24.434372541432904,32.07790140006501,38.55593571199291,6.966401887089307,2,37.10630899433434,44.749837852966444,51.22787216489434,3
37.101086151797965,36.750346607822216,31.84977214209477,18.90592083603776,2,52.638507152447026,52.28776760847128,47.38719314274383,5
9.275405033074167,52.606743009350375,12.325016911713787,1.7790291248905539,2,20.7023720230479,64.0337099993241,23.75198390168752,3
58.59171442163915,58.94066389708862,19.373315983696106,11.478084850710546,3,76.34645478580968,76.69540426125914,37.12805634786663,5
59.24159094637816,27.41713147155993,28.05047101043969,39.13332134981767,2,79.6335880703344,47.80912859551617,48.44246813439593,7
43.398894271085986,50.513540715846666,37.96146078535138,10.458173998299532,3,60.908856030677875,68.02350247543856,55.471422544943266,5
34.48530014892662,47.04902870600947,33.25393203684177,4.463138425183797,3,50.55645337097073,63.12018192805358,49.32508525888588,4
22.024018895748025,36.54409233005653,20.85014892777412,23.985432402303903,3,42.78052267230096,57.30059610660946,41.60665270432706,7
49.75872608388218,57.58259289865632,5.355539678434081,0.9934771193586656,1,56.99716059252826,64.82102740730241,12.59397418708016,2
42.66021449046336,16.026098354062153,32.29315720454477,4.695924644103492,1,50.7872364050482,24.15312026864699,40.42017911912961,2
13.943931663969021,11.009531567029178,20.70942937092337,40.47748054336727,1,30.658526994377166,27.724126897437323,37.42402470133152,7
55.100995147161335,51.96790818254822,45.40345653907943,38.68793057055051,3,79.38609848409345,76.25301151948034,69.68855987601155,7
50.23954836077429,29.153239914856158,6.317044589876592,45.79937161004235,3,76.23139754718446,55.14508910126632,32.30889377628676,7
57.238995231055824,51.583286981388326,37.1655296218185,42.7985140775821,0,70.51063860967552,64.85493036000803,50.43717300043821,7
44.914572961359795,54.11996128574782,56.781083062833595,34.317190380370995,3,68.15069865264883,77.35608697703685,80.01720875412263,7
38.737835776468444,8.435167649048928,14.592509691132474,3.0904764363828106,1,46.47955012120032,16.176881993780803,22.33422403586435,2
28.003366995984038,53.59056196423334,30.940721991282746,39.25100659033954,3,52.423608577665526,78.01080354591483,55.36096357296424,7
56.30006658447073,29.65754804531822,10.028209549942598,42.35278513660774,3,81.46473501725659,54.82221647810408,35.19287798272846,7
52.63351392252246,33.07378689523277,39.412505174374395,40.054566215711745,0,65.24660981429328,45.68688278700359,52.025601066145214,7
7.487026855840417,39.46258811012656,35.27924243279241,25.66971224774729,3,28.647757795299768,60.62331904958591,56.43997337225176,7
6.45018359734886,55.95104337015477,27.40510383170578,12.028641013149342,2,20.3370574405047,69.83791721331062,41.29197767486162,4
25.70548517829273,6.051385193637022,33.67573618105577,42.34383379659197,0,38.8680052894748,19.213905304819097,46.838256292237844,7
49.58043319300081,31.22639075747994,54.311606215795564,36.49455908213685,3,73.33912737271365,54.98508493719278,78.07030039550841,7
59.30018711232194,42.824712333680836,15.796186627108687,49.04767813224815,3,86.07162986406149,69.59615508542039,42.567629378848245,7
13.27292901069405,44.74888267340256,6.241048143794098,8.206783588918679,0,18.242557072034533,49.71851073474305,11.21067620513458,2
37.677189344367434,43.08928373454094,52.39156865845055,11.670396861076725,3,55.47808459102585,60.890178981199355,70.19246390510897,5
25.948997114706184,12.393932117446703,36.741439531334855,10.984008419134383,1,35.58515913529844,22.030094138038955,46.37760155192711,3
58.34529187980318,21.466757360442468,53.986215050401334,39.73071849725617,2,78.88066431914466,42.002129799783944,74.52158748974281,7
51.31654077246398,24.72935389793574,37.831987287724495,9.751911174280849,2,64.65699945429138,38.069812579763145,51.1724459695519,4
51.10807875911258,49.244046422372776,49.55885994778364,3.7996615762536514,1,59.01999753741346,57.15596520067365,57.47077872608452,2
30.778123788723367,20.331792982800415,28.632034984533135,49.928759925988615,3,57.76102617096063,47.31469536503768,55.614937366770405,7
27.815072628571585,16.588773012696173,46.24229622085478,1.7284519665348828,3,43.229901100539955,32.00360148466454,61.65712469282315,3
20.037388956188842,57.65964104709529,55.21728067894208,41.84458097786385,2,41.08008839087616,78.70234048178261,76.25998011362941,7
8.10065231580099,5.48748068124079,36.466763004721344,18.585658656757314,3,27.561210393422748,24.948038758862545,55.9273210823431,6
52.55973069402793,59.880147062508804,14.943183280930874,42.15996525801186,2,73.67812235595078,80.99853872443165,36.061574942853724,7
49.70955550215427,42.22517143715676,19.7838688266609,27.953714314951675,2,67.41844693774267,59.93406287274516,37.492760262249305,7
59.98447203073718,50.56581146970144,15.925451729357318,45.13074585957482,1,77.81585103703515,68.3971904759994,33.75683073565528,7
59.8150260390648,21.204066799040625,18.57713651776531,46.34655282752402,2,81.93819871767056,43.32723947764639,40.70030919637108,7
35.54874380814451,5.787340271688299,21.852849714307002,0.9503599733984118,3,50.77683020176013,21.01542666530392,37.080936107922625,3
47.29430783492808,45.582823520884155,35.532358271425366,4.232902711643019,3,63.3102044857224,61.59872017167848,51.54825492221969,4
56.96211514353354,50.87795283503717,37.339539620510806,12.892757113757346,0,63.0563768508353,56.97221454233893,43.43380132781257,3
51.73060648725763,45.726187257443556,28.45748609830236,33.63111310999333,3,74.80207363365602,68.79765440384196,51.52895324470076,7
18.60414559587587,12.856765801546123,38.84814289014595,44.469473727319546,0,32.27681929043256,26.529439496102814,52.520816584702644,7
29.779927442055143,46.4385357241333,9.486620908625126,23.267126589051156,2,46.364037823427424,63.02264610550558,26.070731289997404,6
12.103767833332224,47.29075301592025,9.828353038198799,30.545169255576138,3,34.434608454670496,69.62159363725853,32.15919365953707,7
57.47280649922973,41.21972836185302,14.450620319671215,9.830742713380276,1,66.832184750441,50.57910661306429,23.80999857088248,3
38.339604894798406,47.13637630375724,33.494262392218964,40.34585827714342,1,55.02261088131283,63.81938229027166,50.17726837873339,7
17.57535430269045,51.52567918227527,16.769707328407247,48.382741511996755,1,36.18721226556967,70.13753714515448,35.38156529128646,7
41.94353764232212,38.74822628306021,20.58064219209175,13.795647179272574,2,56.25449296534754,53.05918160608563,34.89159751511717,5
38.997053225184274,9.873259268332347,27.017205989514675,24.99388460422704,2,55.99558553019877,26.871791573346837,44.015738294529164,6
24.69894949180623,31.8195295316966,49.65263682057089,4.762747470065503,0,28.842008884621947,35.96258892451232,53.79569621338661,2
11.245667570979595,9.27071340693828,5.7624174752073065,28.177264494916937,1,25.00821104975966,23.033256885718345,19.52496095398737,6
41.93652575760398,27.414866706783695,40.71583511301423,25.387780371410688,0,51.02959304674255,36.50793399592226,49.808902402152796,5
33.61692354970863,27.39085690190952,41.78820920723769,7.649605965676341,0,38.45282898147095,32.22676233367184,46.62411463900001,2
47.47751154546016,8.630541427713286,48.92606791961501,22.382277549344714,3,67.8492581573029,29.002288039556017,69.29781453145773,7
33.60899256115964,24.185129368321363,56.30141164831723,17.03818027828488,3,52.698155827948014,43.27429263510973,75.3905749151056,6
51.86998251751971,11.104895433522316,6.107581692210941,26.330628327606874,1,65.18933331614537,24.424246232147965,19.42693249083659,6
35.35487613259671,49.45293655050722,13.45810380322689,29.48988960372556,2,53.43244963749084,67.53051005540135,31.535677308121024,7
35.85158843444624,57.122841428045895,53.73942117307962,0.9205311410568706,3,51.07251590829989,72.34376890189955,68.96034864693327,3
53.21594814620897,8.977406139186623,30.218520920285844,38.16979615600299,2,73.3766992236497,29.138157216627338,50.37927199772656,7
27.191557641681836,57.531336401043575,36.05248514134049,35.79420744715617,0,38.782167428999315,69.12194618836105,47.64309492865797,7
12.37083756478524,33.74171296352098,41.46649620477311,18.63117611722285,0,19.842319832918726,41.21319523165447,48.93797847290659,4
6.583047197233643,21.476112287463064,42.348663247260056,3.120328810656504,0,10.331926111791205,25.224991202020625,46.097542161817614,2
46.53254906204904,9.227414140188992,56.24572218240795,37.869160719359996,0,58.62114763469544,21.31601271283539,68.33432075505435,7
39.117025324440554,32.53433474387298,59.83221795764183,47.781170443667556,1,57.584506230920766,51.001815650353194,78.29969886412204,7
43.724387245457294,48.69835494699118,44.60866035120171,12.387504003089703,0,49.69738820619882,54.67135590773271,50.58166131194324,3
16.71302888299009,43.8897562496684,20.797166506283293,16.514468379983377,3,35.6765012941861,62.85322866086442,39.760638917479305,6
12.500431157272336,7.762430630518557,53.3863821261889,9.59873802934984,0,17.8041282843163,13.06612775756252,58.69007925323286,3
5.799956611733506,9.009600945234693,7.707150299741889,29.058338105569565,2,23.7739577570702,26.983602090571388,25.681151445078584,7
24.282315734362832,27.15803054479504,17.70944690809729,8.16464903504902,3,41.2418315027746,44.1175463132068,34.668962676509054,4
37.44547277700482,21.24097717263688,54.35621446050432,18.131600201338284,2,52.797056825326,36.59256122095807,69.7077985088255,5
26.573422480485277,17.78113776808263,19.090533294164523,35.00214418974602,2,45.97393708602432,37.181652373621674,38.49104789970357,7
29.061120711305097,20.45524743997925,17.135808279196166,28.225741158962744,1,42.83529858945616,34.22942531813031,30.909986157347223,6
54.728728197156165,49.19155088132865,12.596891122713599,19.629896934232793,1,66.43990346137204,60.90272614554452,24.308066386929468,5
24.15405068628152,56.107542949751966,52.251146670580404,21.302355289473322,2,40.266615955755114,72.22010821922557,68.363711940054,6
33.26942190378959,27.280648199016152,32.50320425550977,28.32448868984986,2,51.06729918935356,45.07852548458012,50.30108154107374,7
48.10091570076287,54.83610511728734,42.119126167978514,0.7903040304144845,0,51.29058866806235,58.02577808458682,45.308799135277994,1
26.80985302766986,22.68226356863351,18.148651124126634,4.386238488453688,3,42.86255026489874,38.73496080586239,34.201348361355514,4
39.21476851253304,31.20403424890854,46.69222315561691,44.122274354269074,0,52.80411435755762,44.793380093933116,60.28156900064148,7
52.43000398107098,17.431594879879984,46.80030497291542,4.355009960018893,1,60.475206371475515,25.476797270284518,54.84550736331995,2
57.223634301170314,40.226182319671416,22.192891369956506,35.486778012420004,1,72.74046102415112,55.74300904265222,37.70971809293731,7
13.089041451097087,58.84396133461449,27.587544815565558,46.0418891233981,0,27.13909484071263,72.89401472423003,41.6375982051811,7
55.96231938388219,38.19212028238582,16.532965258661047,13.89883841293569,3,74.29804060298676,56.527841501490386,34.868686477765614,5
32.0663961193746,24.679774626245187,58.710856282759735,18.839326134445955,2,47.587834391641636,40.20121289851222,74.23229455502677,5
19.20344135644271,40.62995952947906,40.508141738212636,28.661609589313457,0,29.08222765787794,50.50874583091429,50.38692803964787,6
30.252466593104373,11.760637315596316,56.399913439353355,44.14459399710994,1,47.84716915241076,29.3553398749027,73.99461599865974,7
58.90179164070124,53.87624941459693,21.686204899602323,47.124326569390796,3,85.21163001735503,80.18608779125071,47.99604327625612,7
32.09399516960783,32.669617292891,48.004000214828935,37.10838078150777,1,48.0000065571697,48.575628680452866,63.910011602390796,7
23.081338565812953,29.714235812180313,47.12222541366081,4.787678162307355,3,39.23038132476672,45.863278571134074,63.27126817261457,4
39.83704698741992,37.222563364943554,43.04106085265978,33.62313069897512,3,62.90659835517395,60.292114732697584,66.11061222041381,7
18.208009032800618,39.36311245341714,58.11014363967402,20.810034232696772,3,38.20241724864785,59.35752066926436,78.10455185552125,6
9.172483045976515,8.947669342458216,26.645543485847355,23.79969947480755,0,17.884410919930325,17.659597216412028,35.35747135980117,5
12.088384705085707,42.54394716728713,12.189452797436651,2.9328453220862634,0,15.79226758238641,46.24783004458783,15.893335674737354,1
12.042521142677485,18.306242417354127,41.94398725842334,9.95757589764473,0,17.43233935811222,23.696060632788864,47.33380547385808,3
13.35464814317619,44.267394787862436,45.112039026246336,39.63042357291556,3,37.86594980067593,68.77869644536217,69.62334068374608,7
12.635494495717557,50.23941369113082,36.628331540234804,22.97096223586906,3,33.14852543232613,70.7524446277394,57.141362476843376,7
40.2481109641768,49.21771791538862,16.374984122336794,15.432280960741869,1,50.95185839475485,59.921465345966666,27.078731552914842,4
15.003404641952965,35.3875532074339,32.74507679181455,19.50894416126543,2,30.685551240656668,51.069699806137606,48.42722339051825,6
24.011700582812477,33.609344077091315,22.170435511302117,42.79277590962117,0,37.281966801121555,46.8796102954004,35.4407017296112,7
54.32336254483065,12.858177873667644,28.5106590491679,37.57545136154537,3,78.34147087160153,36.87628620043853,52.528767375938784,7
31.06789021445798,47.64403827217246,40.48702167145652,13.979612160463597,1,41.42299713296924,57.99914519068372,50.84212858996778,4
41.7156756186565,19.927515924569292,45.9868108479959,6.316341090512479,1,50.23159748037949,28.443437786292286,54.50273270971889,3
14.477592916089641,32.31824825498706,17.77235799957387,12.973911971381549,1,24.591331789221215,42.431987128118635,27.886096872705444,4
15.575896034476893,20.635075111013418,27.292894835582434,46.07744432720932,0,29.634482673007128,34.69366174954365,41.351481474112674,7
7.247773894656337,12.360559964983123,19.803886404539604,29.28864747356289,0,17.27704928831143,22.389835358638216,29.8331617981947,6
14.29142846896905,39.62567332904551,15.924738762402802,26.90727033286675,2,31.74917334885707,57.08341820893353,33.38248364229082,7
20.322468646757724,7.98826191525971,48.08629709977111,30.021483184776844,1,34.527624611104166,22.19341787960615,62.29145306411755,7
14.735576635221076,46.175487876941,55.008898194034586,18.618399154452504,0,22.203992432289677,53.6439036740096,62.47731399110319,4
9.87863935663806,22.467273739361417,25.362770212651718,40.45179750581588,1,26.587070758033875,39.17570514075723,42.07120161404753,7
11.634972910533044,5.007408115246693,46.32034084055718,26.402669340362365,3,32.97161355222001,26.344048756933663,67.65698148224415,7
30.34283224179992,33.11210265804764,54.33474091504261,6.279021187055379,1,38.849797326693206,41.61906774294093,62.8417059999359,3
16.348354512318586,7.5768549690181715,51.53683157916274,6.888723679038616,2,29.001648195287856,20.23014865198744,64.190125262132,3
25.034842357644152,20.18932568014947,15.054736369657425,27.074527751879607,0,34.53272901809525,29.687212340600574,24.552623030108528,6
32.68794989701713,43.88370681006439,57.59605348323487,46.86022579450654,3,58.934404087698695,70.13016100074596,83.84250767391643,7
42.97171557461509,8.447929189202622,25.717204223620435,15.763430022971837,0,49.75493878012833,15.231152394715863,32.50042742913367,4
7.162167691260441,51.16361707958013,23.658236364561,43.5422878585313,3,32.61231677730795,76.61376616562764,49.10838545060851,7
48.96757193999734,5.210095746222071,8.433723000277919,38.322731535654526,1,65.16502750855443,21.407551314779155,24.631178568835004,7
39.534521421999926,18.575312806104623,31.739550975768566,12.766715923891889,1,49.59853324373398,28.639324627838675,41.80356279750262,4
9.496746757187955,45.74972308836393,10.995748860251078,2.2988670416540016,2,21.048474847184913,57.30145117836089,22.54747695024804,3
53.04682432587275,22.394858235111872,18.669690151008428,5.541439624547945,2,65.37676983576425,34.72480374500338,30.999635660899933,3
55.647982029249725,10.604081343630744,22.431844197200476,36.560449725448294,3,79.42248996335732,34.378589277738335,46.206352131308066,7
8.359287792017506,24.812865534023533,49.48544779204262,10.38365203301201,2,21.85136427994039,38.30494202194642,62.97752427996551,4
20.228270648096206,19.871630751148903,53.15187577177431,18.877910565016993,2,35.75896918370029,35.40232928675298,68.68257430737839,5
49.34107038861838,51.34915461883052,21.63564746038083,25.334108717318028,2,66.4212564807747,68.42934071098685,38.715833552537156,7
46.15428297110121,22.234135467182874,52.228396668451566,36.41067433828306,2,65.89284481228914,41.97269730837081,71.9669585096395,7
15.148656064600752,48.391285947680394,52.14770155533851,6.104945551326706,1,23.61384299691916,56.856472879998805,60.61288848765692,3
16.514212783519067,54.05296796459041,47.05580227116804,20.615137061234343,2,32.46184567821531,70.00060085928665,63.00343516586428,6
25.37596565352601,28.859958076709123,13.068231270834985,24.511109002563423,1,38.25863181414123,41.74262423732434,25.95089743145021,6
31.648764185506174,55.046872911991564,42.967756579540094,27.270939666591214,1,45.193789705488065,68.59189843197345,56.512782099521985,6
39.00401243416628,25.752492967975606,56.97632355193128,41.008851749063226,0,51.84613685394145,38.59461738775078,69.81844797170645,7
25.290250176337484,58.02431290695595,42.53972633219364,8.998070654639237,1,34.4497871334509,67.18384986406937,51.699263289307055,3
30.439409387323135,9.910923848906512,23.238926700930868,40.487656865417804,1,47.156447035023405,26.627961496606787,39.95596434863114,7
46.11090159735661,42.78605965767835,32.53186245869572,34.79748217098428,2,65.46229731839284,62.13745537871458,51.883258179731946,7
7.017576158982885,32.15977222513108,40.51487738430795,28.01560530284849,1,20.74132143166652,45.883517497814715,54.23862265699159,6
18.88403193892114,26.320684300060588,33.0813724800677,35.12662958492731,3,42.31442303930369,49.75107540044314,56.51176358045025,7
44.234227223650386,39.79915333117305,11.59741179520334,20.89487807810699,2,60.24899796239606,55.81392406991873,27.612182533949017,6
54.23637607279596,43.71214003988822,22.163522455861134,7.350680505422166,2,67.00053939409729,56.47630336118954,34.92768577716245,4
33.14225931636164,5.239979830767,49.13178168044979,33.45537939313568,2,52.1715503707142,24.26927088511956,68.16107273480236,7
34.26624168959236,14.18241988109593,52.377992535253455,26.471279180938303,0,43.61934869301756,23.535526884521122,61.73109953867865,5
10.894460623687683,44.21753278488753,12.551501799356362,32.14905262686739,2,29.610233254135856,62.9333054153357,31.267274429804534,7
29.607680175290007,41.65119774680136,57.38127138192986,17.230939660910256,1,40.74310569390847,52.78662326541982,68.51669690054831,5
34.293949655026275,58.132612782077246,23.085243981673514,45.38989557832188,3,60.187524593823525,84.0261877208745,48.978818920470765,7
18.33587769991013,46.857078463793066,41.4272556301896,29.57480849449106,2,36.43383173858798,64.95503250247091,59.525209668867454,7
19.808377702215953,57.29249892522359,46.35038302761746,4.727422972398254,2,31.942959215591536,69.42708043859918,58.48496454099304,3
25.750628970754246,43.63972758441438,49.657042905083586,22.76529753986922,3,46.214300380322854,64.10339899398299,70.12071431465219,7
6.10391587777495,21.392871475169372,57.01623362242616,37.9396247098099,2,26.209425808129325,41.498381405523745,77.12174355278053,7
22.714354107074804,10.795070723797107,22.21057514158524,39.809660805747484,0,35.2686727004542,23.349389317176502,34.76489373496464,7
16.629640384809957,48.000312483971456,52.2178550003355,24.98255411180606,1,29.62545337164341,60.99612547080491,65.21366798716895,6
23.012354369785307,40.428207181175374,12.242779688991387,44.7900047561494,3,48.761955511261164,66.17780832265123,37.99238083046724,7
11.586917250058818,7.650230681631292,43.7772498494476,13.74958764111773,3,29.886818283927074,25.95013171549955,62.07715088331585,5
53.97900044069422,24.80277562455381,45.80877512326922,20.824635513294197,0,61.97691296388483,32.80068814774442,53.80668764645983,4
37.64758494547267,57.62398985163574,42.27477826607262,44.98054707316402,1,55.44291624303204,75.4193211491951,60.07010956363199,7
42.350627552946925,32.52206301406107,18.877310487433412,44.86470746534316,0,56.11815734462928,46.289592805743425,32.64484027911577,7
48.40441812340361,28.800102481083755,53.017373085836184,34.442782056821706,1,63.67068581704082,44.066370174720966,68.28364077947339,7
32.41432094109815,30.17347828376117,14.287215485371725,43.019537082549896,0,45.73900984091012,43.498167183573145,27.6119043851837,7
9.780615844808302,16.488549820284003,7.949913533645696,4.894276714333517,2,21.955242256248347,28.663176231724048,20.12453994508574,3
34.54085980002013,25.278894397563736,44.460574483655165,43.317251322284925,0,47.93700011736851,38.675034714912115,57.85671480100355,7
37.276261491148354,25.339729079294713,31.151164337800353,16.370685374236224,3,56.20522598096505,44.268693569111406,50.080128827617045,6
45.99917108013815,7.879526110310982,51.700391097727184,9.327409865196708,3,63.23774944778536,25.11810447795819,68.9389694653744,5
28.741275042632367,47.216219568485506,26.08684275820424,12.348806898931294,3,46.70498869837588,65.17993322422902,44.05055641394775,5
12.016916653756006,27.907743754713344,14.255322367924204,21.18944114668741,0,20.102382528960984,35.993209629918326,22.340788243129182,5
20.607674818929844,50.219893774903284,51.004320585842834,12.934004227921127,3,38.711835833630914,68.32405478960436,69.10848160054391,5
24.96952630192493,51.76914006159425,35.19002974020394,16.3680955078167,3,43.89786922380094,70.69748298347025,54.11837266207995,6
40.52544827323807,16.659673008426193,15.40576858146952,7.181435060546283,2,53.248992687769174,29.3832174229573,28.12931299600063,4
36.39280675679015,41.15444151935707,44.621119922254515,15.160749895170428,2,51.03138673163105,55.79302149419797,59.259699897095416,5
24.585319924381544,30.975499228963994,33.11125011692253,28.828048819829057,1,38.50405164114052,44.89423094572297,47.029981833681504,6
59.258338683613886,53.40862058568168,38.23721402321759,22.371758550507664,1,71.62756073573573,65.77784263780352,50.60643607533943,5
38.3176150646288,16.865737354704976,30.349408601362004,17.662578681177603,1,49.556633948111426,28.1047562381876,41.58842748484463,5
18.047473545479697,42.27972601705243,50.578994109990354,37.44938037842714,0,30.03532483630221,54.267577307874944,62.566845400812866,7
10.598035994122206,38.42636672389974,50.62594936256774,44.728743583969234,1,28.33293445427482,56.161265184052354,68.36084782272036,7
13.407252655138262,21.241581266450805,44.01638520034124,37.96106653366865,0,25.517908623218737,33.35223723453128,56.12704116842171,7
18.527675061147946,12.513049700814493,10.797075756805425,16.93403475482512,0,25.591843402305976,19.57721804197252,17.861244097963453,4
13.837475529275562,40.84018682625021,51.13696240472379,37.34988730795891,1,29.801448483185702,56.80415978016035,67.10093535863393,7
15.261186322821818,45.622860197278186,41.90571392931004,8.023019032465534,1,24.186710890613547,54.54838476506991,50.831238497101765,3
20.680234278161592,22.35950390698425,43.33632913023647,6.9507404105189,0,25.34841197668613,27.02768160550879,48.00450682876101,2
14.535547741211515,40.46579322122726,24.96405622221294,17.608538333289868,2,29.761596941201084,55.691842421216826,40.19010542220251,5
54.32209835445338,26.73219991863268,53.36037558863537,40.48126726768082,3,79.03760249869677,51.44770406287608,78.07587973287878,7
9.412856011390321,44.22637858054397,44.89543801291716,12.694238238493943,3,27.459473188628866,62.27299575778252,62.942055190155706,5
